system:index,ALAND,AWATER,BLKGRPCE,COUNTYFP,FUNCSTAT,GEOID,GEO_NAME,INTPTLAT,INTPTLON,MTFCC,NAMELSAD,STATEFP,TRACTCE,Year,ndvi,.geo
00000000000000000edb,2.21351434E8,9041007.0,1,159,S,271594801001,271594801001,+46.7467250,-094.9330855,G5030,Block Group 1,27,480100,2021,0.6952053017993727,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ee4,2386985.0,3802.0,1,161,S,271617904001,271617904001,+44.0923896,-093.5130445,G5030,Block Group 1,27,790400,2021,0.5968150826676449,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f27,2.60479227E8,921468.0,1,101,S,271019002001,271019002001,+43.9427429,-095.9935597,G5030,Block Group 1,27,900200,2021,0.6618740441937134,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f2f,9215540.0,4204.0,1,157,S,271574906001,271574906001,+44.1602474,-092.1580812,G5030,Block Group 1,27,490600,2021,0.6087400421955231,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f31,2.81565947E8,1086144.0,1,151,S,271519604001,271519604001,+45.2755910,-095.9223371,G5030,Block Group 1,27,960400,2021,0.6509025053706894,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f33,2315384.0,706.0,1,151,S,271519602001,271519602001,+45.3191405,-095.5897693,G5030,Block Group 1,27,960200,2021,0.5622197142953212,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f35,3.24669743E8,7278481.0,1,151,S,271519601001,271519601001,+45.3292240,-095.3588013,G5030,Block Group 1,27,960100,2021,0.6651900594025001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f3f,1.75628159E8,4228882.0,1,143,S,271431702001,271431702001,+44.5052012,-094.4825169,G5030,Block Group 1,27,170200,2021,0.6228450415334182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f46,3.2430333E8,2610245.0,1,143,S,271431703001,271431703001,+44.5982940,-094.1795392,G5030,Block Group 1,27,170300,2021,0.6692087742764222,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f47,2.30967642E8,7556709.0,1,143,S,271431701981,271431701981,+44.6335667,-093.9220273,G5030,Block Group 1,27,170198,2021,0.7245986113518347,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f71,3.18037688E8,7630565.0,1,073,S,270731803001,270731803001,+44.9582528,-095.9319164,G5030,Block Group 1,27,180300,2021,0.6252993617134943,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f72,3.55050422E8,1.3724564E7,1,073,S,270731801001,270731801001,+45.0811124,-096.1150928,G5030,Block Group 1,27,180100,2021,0.6087001153424895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f9a,1.08249289E8,1.57986552E8,1,001,S,270017905021,270017905021,+46.3290231,-093.7676463,G5030,Block Group 1,27,790502,2021,0.3806980701755734,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fde,1.89444095E8,278778.0,1,055,S,270550209001,270550209001,+43.6262852,-091.6299737,G5030,Block Group 1,27,020900,2021,0.7816596593023604,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fdf,2.3932678E7,43207.0,1,055,S,270550205001,270550205001,+43.6413150,-091.4887896,G5030,Block Group 1,27,020500,2021,0.7289679669029454,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fe0,2.03337336E8,1749273.0,1,055,S,270550203001,270550203001,+43.7974099,-091.6202847,G5030,Block Group 1,27,020300,2021,0.7881369502470661,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fe1,8.6547936E7,8826678.0,1,055,S,270550202001,270550202001,+43.7832461,-091.3187430,G5030,Block Group 1,27,020200,2021,0.7629451814180166,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fe6,1.0864807E7,6717686.0,1,055,S,270550201001,270550201001,+43.8193701,-091.2871483,G5030,Block Group 1,27,020100,2021,0.6503110838998688,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000feb,8.45007619E8,5227593.0,1,115,S,271159501001,271159501001,+46.3165270,-092.5036674,G5030,Block Group 1,27,950100,2021,0.787167036481346,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ffd,8.9763256E7,6928.0,1,023,S,270239504001,270239504001,+44.9273516,-095.2997981,G5030,Block Group 1,27,950400,2021,0.6615054284422728,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001008,9.6543852E7,1199483.0,1,115,S,271159506001,271159506001,+45.8058749,-092.8860352,G5030,Block Group 1,27,950600,2021,0.7649773172072681,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001009,2.48643683E8,3018264.0,1,149,S,271494803001,271494803001,+45.4955206,-095.8556546,G5030,Block Group 1,27,480300,2021,0.5974844302565666,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000100a,2.58844278E8,1.489799E7,1,149,S,271494801001,271494801001,+45.6822838,-095.8513593,G5030,Block Group 1,27,480100,2021,0.5679491935807489,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000100e,7.7063176E7,1161013.0,1,149,S,271494802001,271494802001,+45.6223148,-095.9313842,G5030,Block Group 1,27,480200,2021,0.5863758003331305,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000031,1.1479804E7,3676.0,2,165,S,271659502002,271659502002,+43.9908145,-094.6137404,G5030,Block Group 2,27,950200,2021,0.6023978043300257,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a,1.64927571E8,3875518.0,2,121,S,271219701002,271219701002,+45.6896596,-095.2137502,G5030,Block Group 2,27,970100,2021,0.6630331935626779,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c,4.02694519E8,1.2367066E7,2,121,S,271219703002,271219703002,+45.5027738,-095.6127675,G5030,Block Group 2,27,970300,2021,0.6184483501896002,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f,1.7185231E7,4165730.0,2,121,S,271219702002,271219702002,+45.6071193,-095.5672381,G5030,Block Group 2,27,970200,2021,0.5316630310712622,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e,1.46902073E8,1489347.0,2,161,S,271617903002,271617903002,+43.9855390,-093.5808143,G5030,Block Group 2,27,790300,2021,0.7249952708272602,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e,2.07746988E8,173925.0,2,115,S,271159503002,271159503002,+46.1695958,-092.7021900,G5030,Block Group 2,27,950300,2021,0.7903681856785553,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f,2.2468759E7,423645.0,2,023,S,270239506002,270239506002,+44.9580602,-095.7710161,G5030,Block Group 2,27,950600,2021,0.6743455929036971,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090,1.91639618E8,3.4204269E7,2,001,S,270017905012,270017905012,+46.3844640,-093.5007167,G5030,Block Group 2,27,790501,2021,0.6780040116710634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094,5116986.0,650373.0,2,033,S,270332704002,270332704002,+43.8821699,-095.0988467,G5030,Block Group 2,27,270400,2021,0.5035862018098408,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2,2201102.0,100426.0,2,043,S,270434604002,270434604002,+43.6262818,-094.1042755,G5030,Block Group 2,27,460400,2021,0.6423221867212291,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6,1.4092587E8,1691382.0,2,115,S,271159502002,271159502002,+46.3443000,-092.8722929,G5030,Block Group 2,27,950200,2021,0.7355093323122747,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab,4.0991553E7,1045985.0,2,115,S,271159504002,271159504002,+46.1310328,-092.8593803,G5030,Block Group 2,27,950400,2021,0.7701422125822429,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac,2102010.0,1085791.0,2,115,S,271159507002,271159507002,+45.8196860,-092.9626635,G5030,Block Group 2,27,950700,2021,0.5213185275276095,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad,9.6242962E7,719460.0,2,115,S,271159506002,271159506002,+45.7558049,-092.9135005,G5030,Block Group 2,27,950600,2021,0.7575544171733017,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000f6,8.5127888E7,5863940.0,2,011,S,270119502002,270119502002,+45.5485205,-096.4661486,G5030,Block Group 2,27,950200,2021,0.47037623487736824,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fb,1.62577643E8,5371698.0,2,165,S,271659503002,271659503002,+43.8959355,-094.7483950,G5030,Block Group 2,27,950300,2021,0.6186489594940593,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000fd,1.62104028E8,2726376.0,2,165,S,271659501002,271659501002,+44.0798957,-094.4793228,G5030,Block Group 2,27,950100,2021,0.6807155055969462,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000133,1.68819824E8,2556251.0,2,157,S,271574904002,271574904002,+44.2858100,-092.4809867,G5030,Block Group 2,27,490400,2021,0.7367129095137972,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000134,7.0761236E7,3.2327533E7,2,157,S,271574902002,271574902002,+44.2607035,-091.9457683,G5030,Block Group 2,27,490200,2021,0.5858027813573984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000138,1.48820192E8,4095614.0,2,157,S,271574905002,271574905002,+44.3601544,-092.2409007,G5030,Block Group 2,27,490500,2021,0.7372169097123196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000139,3.169708E7,492393.0,2,157,S,271574901002,271574901002,+44.3764579,-092.0725678,G5030,Block Group 2,27,490100,2021,0.7434510323299178,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000142,5.4663999E7,141892.0,2,029,S,270290001002,270290001002,+47.5500748,-095.3757038,G5030,Block Group 2,27,000100,2021,0.6853328663849707,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000145,1973442.0,1.0691789E7,2,157,S,271574903002,271574903002,+44.4243981,-092.2375815,G5030,Block Group 2,27,490300,2021,0.22717647046267841,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000148,9.5854393E7,6266117.0,2,029,S,270290003002,270290003002,+47.7236888,-095.5045346,G5030,Block Group 2,27,000300,2021,0.6344345797140656,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000168,4.59286717E8,7102901.0,2,089,S,270890802002,270890802002,+48.4652018,-096.4625026,G5030,Block Group 2,27,080200,2021,0.6991175449396434,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176,5.23828799E8,91285.0,2,089,S,270890801002,270890801002,+48.2476769,-096.0398484,G5030,Block Group 2,27,080100,2021,0.6585787793831801,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181,2.19484631E8,1.6903575E7,2,001,S,270017701002,270017701002,+46.6721228,-093.4348000,G5030,Block Group 2,27,770100,2021,0.6969570398087831,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000183,2.86042767E8,9284768.0,2,001,S,270017702002,270017702002,+46.6963525,-093.6297396,G5030,Block Group 2,27,770200,2021,0.7362063961235054,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000186,4.9923254E7,1717719.0,2,001,S,270017703002,270017703002,+46.5630920,-093.7608075,G5030,Block Group 2,27,770300,2021,0.7184719495262526,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000018d,1.559459218E9,2.6396094E7,2,071,S,270717903002,270717903002,+48.2825823,-093.3111737,G5030,Block Group 2,27,790300,2021,0.7347850468237839,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b2,3.27556325E8,2.8045273E7,2,057,S,270570703002,270570703002,+47.1020675,-094.8029475,G5030,Block Group 2,27,070300,2021,0.7618239917929275,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b3,2.8220323E7,6749123.0,2,057,S,270570707002,270570707002,+46.8780059,-095.0201270,G5030,Block Group 2,27,070700,2021,0.5935122484208762,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cb,1.0065363E8,8216029.0,2,057,S,270570704002,270570704002,+46.9422730,-094.7994076,G5030,Block Group 2,27,070400,2021,0.6937435318577686,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001cf,9.7931883E7,2.4792763E7,2,057,S,270570702002,270570702002,+47.0582684,-095.1615492,G5030,Block Group 2,27,070200,2021,0.6458429651681312,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e4,2.06312002E8,34713.0,2,043,S,270434601002,270434601002,+43.7654266,-093.9399103,G5030,Block Group 2,27,460100,2021,0.6787297328425526,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001e7,1.0178945E7,91307.0,2,043,S,270434603002,270434603002,+43.5137231,-094.0865930,G5030,Block Group 2,27,460300,2021,0.6599160280148865,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ea,1.92944737E8,3024691.0,2,043,S,270434605002,270434605002,+43.6220405,-093.7582058,G5030,Block Group 2,27,460500,2021,0.6623729390696373,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001ee,4.7084775E7,224865.0,2,073,S,270731801002,270731801002,+45.0020899,-096.1546553,G5030,Block Group 2,27,180100,2021,0.5874191706582387,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000213,1.98203931E8,5246262.0,2,057,S,270570701002,270570701002,+47.3182399,-094.8654966,G5030,Block Group 2,27,070100,2021,0.762461494234423,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000214,5.6382127E7,8117651.0,2,057,S,270570705002,270570705002,+46.9496529,-095.0259890,G5030,Block Group 2,27,070500,2021,0.6447540288456195,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000243,2.84915595E8,342589.0,2,129,S,271297904002,271297904002,+44.6943398,-095.1272583,G5030,Block Group 2,27,790400,2021,0.6950447696997339,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024a,7.1831087E7,28048.0,2,129,S,271297901002,271297901002,+44.7406968,-094.5894157,G5030,Block Group 2,27,790100,2021,0.6423238989966549,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024b,8.7105737E7,148517.0,2,129,S,271297906002,271297906002,+44.5085010,-094.8118844,G5030,Block Group 2,27,790600,2021,0.7109023128618542,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000024c,2.69358928E8,195064.0,2,129,S,271297903002,271297903002,+44.8546472,-095.1731434,G5030,Block Group 2,27,790300,2021,0.6734357823523062,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000254,5633173.0,233757.0,2,149,S,271494802002,271494802002,+45.5819171,-095.8877758,G5030,Block Group 2,27,480200,2021,0.5739909845029988,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000257,6420749.0,21181.0,2,149,S,271494803002,271494803002,+45.5927107,-095.9544276,G5030,Block Group 2,27,480300,2021,0.6293913730559306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000275,2599113.0,22960.0,2,151,S,271519602002,271519602002,+45.3235908,-095.6078808,G5030,Block Group 2,27,960200,2021,0.6282397326531578,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029e,3067829.0,2549513.0,2,161,S,271617904002,271617904002,+44.0835068,-093.4800768,G5030,Block Group 2,27,790400,2021,0.4655329325103075,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000029f,9470543.0,566017.0,2,161,S,271617905002,271617905002,+44.0818990,-093.5309837,G5030,Block Group 2,27,790500,2021,0.5551226371040678,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002a4,1.931377161E9,1.0348275E7,2,071,S,270717905002,270717905002,+48.3834436,-094.0703006,G5030,Block Group 2,27,790500,2021,0.69704117660243,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000305,852198.0,134834.0,2,057,S,270570706002,270570706002,+46.9216301,-095.0559958,G5030,Block Group 2,27,070600,2021,0.44897206333980044,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000315,1.90582081E8,34326.0,2,135,S,271359704002,271359704002,+48.8458181,-095.2160429,G5030,Block Group 2,27,970400,2021,0.6890866425918339,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000317,2.90426091E8,3521.0,2,135,S,271359702002,271359702002,+48.7589016,-095.9451596,G5030,Block Group 2,27,970200,2021,0.6909568482313636,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000338,2.088149319E9,7106871.0,2,077,S,270774604002,270774604002,+48.5777150,-094.9435755,G5030,Block Group 2,27,460400,2021,0.6735489841340552,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000034f,2.1429153E7,621014.0,2,135,S,271359701002,271359701002,+48.9053398,-095.3164636,G5030,Block Group 2,27,970100,2021,0.5981661310906343,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000355,4.0672012E8,6392020.0,2,087,S,270879401002,270879401002,+47.4051336,-095.9440661,G5030,Block Group 2,27,940100,2021,0.6080638028292261,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003a2,4.42404803E8,4017613.0,2,101,S,271019001002,271019001002,+44.0985388,-095.9015013,G5030,Block Group 2,27,900100,2021,0.6574224716853545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000451,4.98014826E8,4.3000156E7,2,051,S,270510701002,270510701002,+46.0472279,-095.9664894,G5030,Block Group 2,27,070100,2021,0.528494903666087,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000464,1.3765402E7,11182.0,2,055,S,270550205002,270550205002,+43.6178349,-091.5141917,G5030,Block Group 2,27,020500,2021,0.694499377504142,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000598,8357133.0,379574.0,2,043,S,270434606002,270434606002,+43.7460064,-093.7439446,G5030,Block Group 2,27,460600,2021,0.5980692885252864,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000635,5.56543379E8,101353.0,2,135,S,271359705002,271359705002,+48.6423724,-095.9267443,G5030,Block Group 2,27,970500,2021,0.7013950157183967,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006e5,5364248.0,14604.0,2,011,S,270119503002,270119503002,+45.3325096,-096.4425275,G5030,Block Group 2,27,950300,2021,0.6149730095796844,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000734,3.161847758E9,4.38614667E8,2,075,S,270753701002,270753701002,+47.8392026,-091.4428418,G5030,Block Group 2,27,370100,2021,0.659135241484227,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000739,5.9574903E7,4669297.0,2,075,S,270753703002,270753703002,+47.3427684,-091.2364813,G5030,Block Group 2,27,370300,2021,0.7593457792663478,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007bb,1.24723884E8,962636.0,2,173,S,271739704002,271739704002,+44.6865634,-095.4516290,G5030,Block Group 2,27,970400,2021,0.6723535852392047,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007c7,1.579342E7,19541.0,2,173,S,271739702002,271739702002,+44.6936884,-096.2963626,G5030,Block Group 2,27,970200,2021,0.6071047051996402,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007cb,475076.0,34797.0,2,173,S,271739701002,271739701002,+44.8101075,-095.5414912,G5030,Block Group 2,27,970100,2021,0.4633097975947193,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007dc,3.69848214E8,1006211.0,2,173,S,271739703002,271739703002,+44.6706673,-095.9638924,G5030,Block Group 2,27,970300,2021,0.6330264213271902,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000008d1,2.88050097E8,1.2340568E7,2,023,S,270239505002,270239505002,+45.0859161,-095.8519622,G5030,Block Group 2,27,950500,2021,0.6239615203098465,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000091e,9.5057123E7,2037954.0,2,115,S,271159508002,271159508002,+45.7771266,-093.0738196,G5030,Block Group 2,27,950800,2021,0.7383989156179367,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000920,1.0589924E7,134853.0,2,115,S,271159505002,271159505002,+46.0079218,-092.9625762,G5030,Block Group 2,27,950500,2021,0.6979931164372125,"{""type"":""MultiPoint"",""coordinates"":[]}"
